"","x"
"4970",8.23254715
"4971",11.62709595
"4972",14.10821464
"4973",10.4088597
"4974",6.899752669
"4975",10.75841836
"4976",12.86815902
"4977",11.573873
"4978",10.20564971
"4979",10.42156582
"4980",12.27419962
"4981",6.897023756
"4982",11.27828284
"4983",11.71772692
"4984",6.206976054
"4985",11.49039794
"4986",8.553898819
"4987",8.891921049
"4988",10.40653307
"4989",9.026009029
"4990",13.69789931
"4991",9.275678392
"4992",5.051323002
"4993",10.55845169
"4994",10.29607988
"4995",10.82300961
"4996",14.12671348
"4997",8.243450509
"4998",11.45994402
"4999",10.26742812
"5000",8.717788073
"5001",7.05223686
"5002",11.44744946
"5003",9.299109332
"5004",11.09027383
"5005",10.35142095
"5006",11.36676824
"5007",10.99168597
"5008",3.957376259
"5009",8.499526462
"5010",10.12333383
"5011",8.681877353
"5012",9.163826782
"5013",9.912239761
"5014",10.43620948
"5015",9.880145519
"5016",10.08990705
"5017",7.277845282
"5018",11.9847719
"5019",7.260881213
"5020",10.7342225
"5021",8.4464448
"5022",9.323306404
"5023",10.67782446
"5024",11.4872175
"5025",11.02058355
"5026",11.55351608
"5027",9.052179415
"5028",9.868898243
"5029",10.56038639
"5030",10.15130883
"5031",10.40656858
"5032",6.561375333
"5033",8.015498164
"5034",10.21482618
"5035",8.59000103
"5036",13.1680216
"5037",10.42754683
"5038",7.033711772
"5039",6.004599985
"5040",7.997180476
"5041",7.510209
"5042",4.988915477
"5043",8.745327835
"5044",10.73000925
"5045",10.81977011
"5046",7.869100236
"5047",11.93735294
"5048",10.69678528
"5049",7.34886965
"5050",9.69196063
"5051",9.33535173
"5052",8.421507149
"5053",10.23708642
"5054",14.3829672
"5055",7.611006772
"5056",7.926239689
"5057",7.336357483
"5058",7.239632008
"5059",9.926464853
"5060",9.883524737
"5061",9.69164654
"5062",11.3729908
"5063",8.032127035
"5064",8.164553561
"5065",10.32095267
"5066",8.089495233
"5067",12.46533467
"5068",11.19756437
"5069",8.499327094
"5070",7.729511335
"5071",11.82797567
"5072",6.779964281
"5073",9.123991594
"5074",6.029994152
"5075",8.486871445
"5076",8.29368427
"5077",11.33794834
"5078",7.527475512
"5079",9.614795546
"5080",9.192594605
"5081",9.847770475
"5082",7.964615528
"5083",9.317852328
"5084",11.98656218
"5085",9.424729936
"5086",9.073192921
"5087",9.819439897
"5088",6.965246338
"5089",9.89588568
"5090",6.68733062
"5091",10.33173145
"5092",11.77828672
"5093",10.10844854
"5094",10.12211639
"5095",8.398059687
"5096",9.277492808
"5097",10.424
"5098",11.74789912
"5099",9.447717232
"5100",8.767995539
"5101",11.28234094
"5102",11.21016113
"5103",8.458711778
"5104",8.316782906
"5105",9.497597516
"5106",11.17198181
"5107",8.906018549
"5108",7.26456852
"5109",9.587378009
"5110",10.60183495
"5111",9.841495
"5112",10.21982231
"5113",7.948578006
"5114",9.808638184
"5115",9.676117624
"5116",9.015536217
"5117",11.09742465
"5118",6.552648962
"5119",7.121002238
"5120",12.40060077
"5121",6.116529232
"5122",9.453627357
"5123",12.98630126
"5124",10.3932578
"5125",8.386984882
"5126",8.028810665
"5127",12.02086007
"5128",12.05357876
"5129",8.336362524
"5130",10.70291213
"5131",8.800733308
"5132",11.35743593
"5133",10.11202042
"5134",8.475300744
"5135",11.42250825
"5136",7.549208705
"5137",10.15994247
"5138",9.131212328
"5139",8.719148387
"5140",6.393787111
"5141",7.715595612
"5142",9.845324494
"5143",6.566133501
"5144",10.28896018
"5145",11.10820771
"5146",10.32742347
"5147",11.1069595
"5148",9.099258221
"5149",10.75193196
"5150",7.665229209
"5151",8.078038831
"5152",8.798326864
"5153",9.117179686
"5154",8.967382616
"5155",7.287599578
"5156",4.452049203
"5157",7.627770607
"5158",12.62228035
"5159",6.482291882
"5160",6.538505862
"5161",8.264563283
"5162",9.387748988
"5163",8.299479334
"5164",13.08551022
"5165",11.36750913
"5166",9.21414103
"5167",8.089135186
"5168",11.90786713
"5169",9.279699577
"5170",7.460000808
"5171",11.32786044
"5172",6.933964809
"5173",7.556735924
"5174",9.179096098
"5175",8.526375672
"5176",6.540137806
"5177",9.050642039
"5178",12.81833538
"5179",7.82208107
"5180",9.258195056
"5181",8.441694834
"5182",11.72618349
"5183",12.64439659
"5184",10.11270377
"5185",7.680497546
"5186",8.616372602
"5187",8.460587651
"5188",10.86361674
"5189",8.834143864
"5190",6.377479762
"5191",8.291882137
"5192",11.1076692
"5193",10.07144127
"5194",7.899607165
"5195",9.900226479
"5196",8.007233392
"5197",11.26409746
"5198",7.131050916
"5199",11.28050404
"5200",11.1533846
"5201",10.83405419
"5202",9.837157833
"5203",9.100917809
"5204",10.3820783
"5205",9.100287725
"5206",10.52214964
"5207",8.942123171
"5208",9.963023144
"5209",9.965520938
"5210",6.583220419
"5211",7.444798701
"5212",4.161406211
"5213",10.68003722
"5214",6.446306908
"5215",12.92486705
"5216",11.473863
"5217",9.776091644
"5218",13.47028518
"5219",8.007581588
"5220",8.60020462
"5221",12.68430989
"5222",11.67490478
"5223",6.530021618
"5224",9.662296517
"5225",6.438339028
"5226",11.39598087
"5227",6.47172031
"5228",11.34587636
"5229",7.624487337
"5230",10.7538978
"5231",5.843376407
"5232",9.895589725
"5233",8.208030721
"5234",11.41867057
"5235",12.37886847
"5236",10.32419233
"5237",11.18592812
"5238",8.416396198
"5239",5.47570679
"5240",8.460971658
"5241",9.575078689
"5242",9.354749062
"5243",8.557002102
"5244",9.424388655
"5245",11.92886325
"5246",12.62163075
"5247",10.86522149
"5248",10.63587047
"5249",11.42229567
"5250",8.313709164
"5251",11.25129461
"5252",11.70430176
"5253",9.529119618
"5254",9.15808895
"5255",7.036948847
"5256",7.023759731
"5257",9.378862931
"5258",10.33741385
"5259",9.375478782
"5260",9.534985942
"5261",7.656279495
"5262",7.288055353
"5263",13.04865698
"5264",8.362034496
"5265",9.107481122
"5266",8.632461671
"5267",10.22620074
"5268",10.39494947
"5269",8.449466829
"5270",12.16173637
"5271",7.678698277
"5272",8.481263989
"5273",12.64170105
"5274",9.135589841
"5275",8.722640143
"5276",11.39675172
"5277",7.528013303
"5278",9.155551781
"5279",11.11109883
"5280",9.61018758
"5281",12.82537358
"5282",9.639968121
"5283",10.71813485
"5284",11.56709033
"5285",11.82995915
"5286",9.92717967
"5287",11.64929832
"5288",5.912739188
"5289",9.289692607
"5290",10.94653002
"5291",11.00535545
"5292",11.2452181
"5293",11.01995712
"5294",9.768464771
"5295",11.5374358
"5296",8.439022588
"5297",11.48224695
"5298",10.83330522
"5299",8.936983198
"5300",10.10679128
"5301",6.09300566
"5302",12.94321805
"5303",7.557326773
"5304",10.16151495
"5305",8.809054949
"5306",4.346729389
"5307",9.556272231
"5308",9.553912222
"5309",8.780438691
"5310",8.690372981
"5311",13.60833398
"5312",13.98134953
"5313",9.149363665
"5314",10.70420644
"5315",4.405612134
"5316",9.244912671
"5317",13.7280421
"5318",11.09180637
"5319",12.05579844
"5320",7.304056184
"5321",6.296334552
"5322",9.617827401
"5323",6.258845022
"5324",10.49859742
"5325",6.431517516
"5326",8.283117705
"5327",6.771190693
"5328",14.54607686
"5329",9.777697191
"5330",5.91885767
"5331",7.771241588
"5332",8.345756963
"5333",9.718816243
"5334",10.12265206
"5335",12.10082194
"5336",7.269693949
"5337",8.940233279
"5338",9.31756034
"5339",9.25977915
"5340",10.87168685
"5341",11.90566428
"5342",6.789714279
"5343",10.76322106
"5344",12.83486067
"5345",9.149854168
"5346",10.79959694
"5347",9.140142082
"5348",5.698070706
"5349",10.85764428
"5350",8.839539933
"5351",9.543795361
"5352",7.250941646
"5353",5.320137574
"5354",8.804217903
"5355",6.479139382
"5356",7.664292238
"5357",11.81919564
"5358",8.240633326
"5359",11.27790793
"5360",6.651320573
"5361",6.6903218
"5362",10.03217655
"5363",10.35046221
"5364",7.192785954
"5365",11.34367384
"5366",9.875559141
"5367",10.59944364
"5368",11.16296242
"5369",9.910345056
"5370",9.787307864
"5371",8.319404807
"5372",8.23612729
"5373",6.433229723
"5374",10.06231538
"5375",10.40556953
"5376",9.387181372
"5377",8.545800554
"5378",15.48706272
"5379",6.840130736
"5380",6.991443322
"5381",8.113777188
"5382",13.14534862
"5383",6.000718103
"5384",10.27846591
"5385",9.427314391
"5386",12.30119238
"5387",12.49511585
"5388",9.453080061
"5389",9.275495797
"5390",7.520859914
"5391",9.683822546
"5392",7.619716066
"5393",8.679235494
"5394",11.8109813
"5395",10.63376387
"5396",10.78710071
"5397",9.81652873
"5398",7.984689889
"5399",13.08366877
"5400",7.914212021
"5401",9.282090086
"5402",7.412365084
"5403",12.17691542
"5404",9.537296514
"5405",10.37274215
"5406",10.5857769
"5407",9.216198506
"5408",8.098222935
"5409",9.193100017
"5410",12.58263738
"5411",8.712473318
"5412",10.00008381
"5413",7.819035566
"5414",7.099710339
"5415",11.66403613
"5416",10.36478391
"5417",9.005572457
"5418",8.126198298
"5419",11.7128278
"5420",9.583854317
"5421",10.4385756
"5422",10.02282911
"5423",10.37947835
"5424",12.44884804
"5425",8.330845529
"5426",10.28919392
"5427",14.87457459
"5428",9.919848715
"5429",9.424321188
"5430",11.75188586
"5431",9.274661661
"5432",9.750256371
"5433",11.97593337
"5434",10.03291516
"5435",9.518790546
"5436",8.356872043
"5437",11.92968873
"5438",6.40037259
"5439",7.323566851
"5440",10.39604793
"5441",11.2106169
"5442",9.618663333
"5443",7.969970734
"5444",10.22673005
"5445",9.072717572
"5446",10.33126698
"5447",10.14503536
"5448",11.54199796
"5449",9.281560097
"5450",11.63173109
"5451",12.71886646
"5452",7.379219176
"5453",9.027186143
"5454",6.381960208
"5455",11.03955902
"5456",9.077237892
"5457",8.931055643
"5458",9.241540747
"5459",7.081274612
"5460",11.48819596
"5461",12.02111647
"5462",11.54144685
"5463",8.65047685
"5464",7.7149126
"5465",11.076056
"5466",8.406555784
"5467",4.723267601
"5468",8.853622908
"5469",13.4310147
"5470",6.259003705
"5471",12.26214841
"5472",8.084084216
"5473",9.650264934
"5474",8.935611895
"5475",9.97104589
"5476",9.187470972
"5477",6.609896945
"5478",14.9658319
"5479",9.766287115
"5480",9.663316105
"5481",8.591916944
"5482",9.677255484
"5483",8.4727253
"5484",10.25172405
"5485",11.11364595
"5486",8.179775724
"5487",5.821866402
"5488",11.93861635
"5489",8.632071352
"5490",9.091482831
"5491",9.234487051
"5492",7.547387973
"5493",9.997993749
"5494",12.92596234
"5495",11.53370911
"5496",9.066491997
"5497",9.397815934
"5498",7.687028264
"5499",9.958529234
"5500",10.46942441
"5501",6.374890171
"5502",10.42525161
"5503",10.44932014
"5504",5.378860721
"5505",12.44641106
"5506",8.024236616
"5507",9.515603043
"5508",9.426047407
"5509",7.587334613
"5510",11.82921931
"5511",9.89960756
"5512",8.634173295
"5513",11.26939994
"5514",9.15422854
"5515",8.12081079
"5516",13.34996194
"5517",10.40394173
"5518",8.253530057
"5519",11.15660513
"5520",8.495763428
"5521",7.521009566
"5522",12.75074695
"5523",8.442089398
"5524",10.33642866
"5525",11.51209743
"5526",7.550252199
"5527",9.454414309
"5528",14.5534318
"5529",11.61793016
"5530",9.637985601
"5531",9.737256129
"5532",8.378684861
"5533",10.01407454
"5534",7.621180659
"5535",13.25691856
"5536",8.547922896
"5537",10.47672756
"5538",10.25264073
"5539",9.761910676
"5540",9.137035035
"5541",10.78465419
"5542",11.58828761
"5543",9.077446876
"5544",8.361749469
"5545",11.31824116
"5546",9.451315626
"5547",11.08106943
"5548",8.67029759
"5549",9.506146276
"5550",9.940587096
"5551",9.309085912
"5552",11.04248071
"5553",8.770748735
"5554",10.79578554
"5555",10.14376896
"5556",10.63896076
"5557",11.90156058
"5558",10.25236252
"5559",9.227040799
"5560",7.426126133
"5561",8.714312259
"5562",8.073896142
"5563",11.97647525
"5564",7.954753906
"5565",10.0883141
"5566",13.50464577
"5567",8.43479344
"5568",9.556694468
"5569",9.723578514
"5570",10.5010218
"5571",9.171903528
"5572",7.015342876
"5573",9.264171333
"5574",13.59731433
"5575",11.63075519
"5576",11.32649762
"5577",14.33967026
"5578",9.528048172
"5579",9.783332483
"5580",12.63926924
"5581",8.02803406
"5582",12.21304961
"5583",11.65543678
"5584",9.459032532
"5585",7.282910199
"5586",11.04646291
"5587",11.48932653
"5588",7.768349024
"5589",8.322448872
"5590",5.260883955
"5591",8.04797361
"5592",6.605317557
"5593",7.939178354
"5594",11.1725338
"5595",8.898089902
"5596",10.49379704
"5597",9.620686644
"5598",11.03213619
"5599",8.130896633
"5600",8.181910459
"5601",10.19971362
"5602",7.35255242
"5603",13.39401545
"5604",8.966692458
"5605",11.81058361
"5606",8.327042998
"5607",10.3805452
"5608",10.67190416
"5609",7.139785606
"5610",9.027661553
"5611",7.110133426
"5612",9.019540125
"5613",10.77882682
"5614",9.97759506
"5615",9.293696283
"5616",5.278875641
"5617",10.00483809
"5618",12.02833174
"5619",9.834338232
"5620",7.381496123
"5621",9.894054142
"5622",7.415397283
"5623",12.30356334
"5624",7.725891307
"5625",11.94818719
"5626",8.077365674
"5627",9.980479304
"5628",9.613158058
"5629",8.221691937
"5630",9.596276921
"5631",9.505541736
"5632",12.26983739
"5633",7.409862487
"5634",13.94248404
"5635",7.612992291
"5636",9.602321542
"5637",9.914554506
"5638",9.875753676
"5639",10.44663387
"5640",8.390719172
"5641",9.746626733
"5642",6.972584203
"5643",9.01402393
"5644",6.473924512
"5645",5.245255425
"5646",9.868336478
"5647",9.704651441
"5648",13.47261587
"5649",8.392866396
"5650",9.51187116
"5651",7.469030264
"5652",10.17739855
"5653",8.361802704
"5654",10.90070312
"5655",7.257327938
"5656",7.897888477
"5657",8.625089424
"5658",11.25206966
"5659",10.15865084
"5660",10.5156267
"5661",11.49331825
"5662",8.351283904
"5663",8.721472699
"5664",9.909283603
"5665",7.284034601
"5666",7.977678076
"5667",10.78659998
"5668",8.90326462
"5669",11.35897623
"5670",10.79179253
"5671",7.413392855
"5672",5.901454882
"5673",5.671239316
"5674",9.759129163
"5675",5.323853408
"5676",5.761000318
"5677",8.131460519
"5678",8.271083893
"5679",10.96391768
"5680",7.001782518
"5681",9.84302093
"5682",8.619233046
"5683",5.348208148
"5684",10.9359103
"5685",9.850617697
"5686",8.161290234
"5687",9.673360339
"5688",10.45885172
"5689",9.08279079
"5690",7.26397619
"5691",8.508676096
"5692",11.91474365
"5693",5.228431229
"5694",9.750022691
"5695",9.028385009
"5696",10.13948457
"5697",9.258503142
"5698",11.13192909
"5699",5.475617315
"5700",9.06735812
"5701",8.497813242
"5702",6.465006695
"5703",7.111419891
"5704",10.23745491
"5705",8.339868218
"5706",10.48131951
"5707",8.713591923
"5708",9.706565258
"5709",10.9913896
"5710",7.634745838
"5711",7.992419334
"5712",10.28332506
"5713",11.43647117
"5714",8.020061845
"5715",10.28147837
"5716",8.085022416
"5717",10.8932733
"5718",9.741294597
"5719",11.14869356
"5720",8.952443388
"5721",5.762344795
"5722",11.09345175
"5723",11.90185404
"5724",9.288156919
"5725",9.550894529
"5726",8.039926777
"5727",6.942966794
"5728",7.062718074
"5729",9.806868326
"5730",10.3287422
"5731",8.921003322
"5732",11.36292769
"5733",8.249435281
"5734",9.90612398
"5735",11.0253201
"5736",11.60338101
"5737",8.729473518
"5738",12.43695656
"5739",8.527135558
"5740",8.33030737
"5741",9.139120782
"5742",6.253662116
"5743",9.67834272
"5744",12.44991726
"5745",4.438181453
"5746",9.055540774
"5747",12.31986422
"5748",7.034280811
"5749",10.51072697
"5750",9.330183395
"5751",7.255200523
"5752",7.210295017
"5753",10.26679192
"5754",9.715559421
"5755",8.91861058
"5756",7.936027481
"5757",8.674613019
"5758",7.432742703
"5759",7.531081489
"5760",8.104988026
"5761",10.80372017
"5762",8.174672669
"5763",7.518601688
"5764",11.03327683
"5765",9.279171609
"5766",11.90922266
"5767",10.12559715
"5768",9.725726324
"5769",11.33821545
"5770",8.050408178
"5771",10.74298066
"5772",12.81966503
"5773",14.99615588
"5774",10.53733953
"5775",9.671274091
"5776",9.793196602
"5777",9.123486028
"5778",8.819640077
"5779",9.967572346
"5780",8.881252749
"5781",8.109500469
"5782",10.25999835
"5783",10.26754327
"5784",8.696659191
"5785",7.678820069
"5786",9.433024703
"5787",7.838788824
"5788",11.65886361
"5789",5.297456462
"5790",10.2146192
"5791",10.23257882
"5792",13.81964006
"5793",8.944554744
"5794",5.292119591
"5795",6.632000894
"5796",12.33344986
"5797",9.680773503
"5798",9.655566578
"5799",8.221678611
"5800",10.72290639
"5801",11.28201321
"5802",10.75067999
"5803",6.909280897
"5804",10.58412186
"5805",8.76519311
"5806",10.22329476
"5807",9.338435613
"5808",12.58519443
"5809",7.709631899
"5810",5.713385715
"5811",6.709603609
"5812",13.1468907
"5813",6.265945565
"5814",10.70142246
"5815",7.712279933
"5816",5.713367476
"5817",8.813215599
"5818",4.376687786
"5819",9.088194363
"5820",8.866830056
"5821",10.37644403
"5822",8.700766196
"5823",9.500218678
"5824",8.846178301
"5825",8.56663071
"5826",9.743895118
"5827",13.15179952
"5828",9.264154355
"5829",7.320816282
"5830",5.071118577
"5831",9.104519555
"5832",9.653557886
"5833",12.59363628
"5834",7.611801666
"5835",12.08497934
"5836",6.809406754
"5837",10.6602298
"5838",8.965083327
"5839",13.08878471
"5840",8.856835402
"5841",4.806745515
"5842",9.499577349
"5843",8.625624946
"5844",12.40030481
"5845",8.807977775
"5846",8.527934342
"5847",6.35521866
"5848",11.61447137
"5849",12.1330789
"5850",11.78730737
"5851",4.89848661
"5852",8.352562353
"5853",11.62030777
"5854",9.892351976
"5855",12.01704136
"5856",8.462878973
"5857",9.949138034
"5858",9.104529103
"5859",9.737933992
"5860",9.52144911
"5861",9.554028874
"5862",8.43389115
"5863",7.826151792
"5864",10.06577018
"5865",9.987110658
"5866",9.056823685
"5867",8.403513393
"5868",9.937122306
"5869",12.00566963
"5870",6.870270199
"5871",9.208749333
"5872",9.25178052
"5873",5.906630534
"5874",8.933195779
"5875",8.453671367
"5876",9.710862128
"5877",13.85846094
"5878",9.276003902
"5879",8.419314167
"5880",7.175641416
"5881",12.54282125
"5882",8.162212081
"5883",13.20418588
"5884",10.36140335
"5885",10.75790141
"5886",10.85037342
"5887",5.664204904
"5888",11.1826291
"5889",10.39931518
"5890",9.29833686
"5891",8.447060966
"5892",10.5933245
"5893",11.5690224
"5894",7.913690114
"5895",10.36819964
"5896",11.7785265
"5897",9.77762869
"5898",10.86418143
"5899",8.262674424
"5900",9.213303784
"5901",10.88210857
"5902",6.166094308
"5903",12.38815604
"5904",5.932678913
"5905",12.22337893
"5906",8.213049101
"5907",8.308685381
"5908",14.01301367
"5909",13.90609472
"5910",7.868366786
"5911",11.06760101
"5912",4.862077193
"5913",4.725684993
"5914",8.479815089
"5915",7.629845312
"5916",6.703783799
"5917",13.45985985
"5918",11.10703743
"5919",9.295781487
"5920",6.16401742
"5921",8.164842343
"5922",7.648962145
"5923",9.413295087
"5924",11.8746498
"5925",8.282554056
"5926",5.770892178
"5927",10.55720664
"5928",6.459806984
"5929",8.384601337
"5930",11.45496267
"5931",11.3107415
"5932",12.44639695
"5933",11.39904966
"5934",8.264724905
"5935",9.933191621
"5936",10.39210207
"5937",10.55855403
"5938",7.951807589
"5939",6.15324445
"5940",10.35681472
"5941",8.811114763
"5942",8.802389172
"5943",7.663051988
"5944",9.824013863
"5945",9.867599063
"5946",10.36059816
"5947",8.408486888
"5948",10.6735461
"5949",12.93292185
"5950",8.896439896
"5951",11.06658787
"5952",10.87372457
"5953",8.87119225
"5954",9.722278881
"5955",7.247582593
"5956",12.77676001
"5957",7.732141768
"5958",8.528451627
"5959",7.341135883
"5960",6.732462206
"5961",9.476229288
"5962",11.18880142
"5963",8.037194492
"5964",10.44321464
"5965",12.05686933
"5966",7.738862929
"5967",7.637285562
"5968",6.323549598
"5969",12.72883881
"5970",3.910521745
"5971",9.381215381
"5972",9.488730297
"5973",5.408477349
"5974",10.38022486
"5975",9.994196036
"5976",11.91214086
"5977",10.95177866
"5978",9.768019001
"5979",5.971821536
"5980",7.636912189
"5981",10.40312364
"5982",7.956574821
"5983",9.817494729
"5984",11.27129254
"5985",8.705798417
"5986",11.29348193
"5987",11.65759319
"5988",7.970865216
"5989",10.26638754
"5990",11.30073762
"5991",12.34848156
"5992",7.712903758
"5993",6.959952959
"5994",10.07165869
"5995",13.53047624
"5996",7.027435855
"5997",11.97035863
"5998",7.667036662
"5999",4.902696339
"6000",8.03359775
"6001",9.143889672
"6002",9.487664127
"6003",10.09907692
"6004",9.241483728
"6005",11.20026747
"6006",9.047997894
"6007",11.43497647
"6008",7.308782245
"6009",8.354786242
"6010",10.07518074
"6011",10.74500885
"6012",13.58663622
"6013",8.899343395
"6014",10.47611364
"6015",6.811377927
"6016",7.196795463
"6017",7.485414384
"6018",8.651092874
"6019",8.51469397
"6020",10.16838222
"6021",8.601706088
"6022",7.537170247
"6023",8.770125683
"6024",8.456430126
"6025",10.4066375
"6026",6.434711879
"6027",13.06338663
"6028",6.438858193
"6029",9.485475961
"6030",9.414737744
"6031",11.44945186
"6032",11.43149107
"6033",8.278230308
"6034",12.7006496
"6035",11.1957328
"6036",10.30530762
"6037",8.722623364
"6038",11.01370631
"6039",13.99061169
"6040",11.64800224
"6041",6.338387126
"6042",7.432478126
"6043",11.4167199
"6044",8.553417829
"6045",10.85135703
"6046",8.962461007
"6047",6.931869997
"6048",6.77632446
"6049",7.232372151
"6050",9.349209201
"6051",11.31699386
"6052",9.123170896
"6053",10.22604332
"6054",11.45238484
"6055",10.83712272
"6056",13.24567483
"6057",10.48491438
"6058",10.84836472
"6059",7.456912414
"6060",11.72179895
"6061",9.075940191
"6062",11.96062968
"6063",9.945475629
"6064",11.68694152
"6065",5.440623735
"6066",6.841302601
"6067",9.409058121
"6068",8.464913955
"6069",8.358123259
"6070",8.852386377
"6071",8.076565947
"6072",9.790326602
"6073",10.5172797
"6074",8.112391449
"6075",10.65012328
"6076",11.24668989
"6077",10.09935185
"6078",7.593085093
"6079",12.13947017
"6080",10.04098129
"6081",7.911791278
"6082",8.168102067
"6083",7.291934738
"6084",7.903102378
"6085",10.87021381
"6086",9.99192855
"6087",10.4985805
"6088",9.249434244
"6089",7.596184667
"6090",9.755297754
"6091",10.82646748
"6092",6.903531361
"6093",10.73498739
"6094",7.338143649
"6095",7.512276357
"6096",11.58134751
"6097",10.43195217
"6098",10.17503845
"6099",11.72425207
"6100",10.01388079
"6101",11.17163863
"6102",11.35817521
"6103",7.893620338
"6104",11.3156847
"6105",12.65032477
"6106",10.36852775
"6107",8.547398805
"6108",9.358212281
"6109",8.907127967
"6110",8.64532692
"6111",6.41956675
"6112",7.526775144
"6113",9.709371969
"6114",12.73291047
"6115",8.97355137
"6116",10.04412851
"6117",7.437447728
"6118",10.96146344
"6119",6.910250958
"6120",9.169621814
"6121",7.808007925
"6122",9.347070998
"6123",9.971608412
"6124",10.14681517
"6125",10.5089908
"6126",9.670359107
"6127",6.533329514
"6128",7.953403923
"6129",10.81552909
"6130",8.162990415
"6131",12.38050509
"6132",8.295360528
"6133",9.133591499
"6134",5.373450885
"6135",6.74236279
"6136",7.246136308
"6137",12.67585933
"6138",14.88637593
"6139",10.11355184
"6140",11.90243165
"6141",13.84117609
"6142",10.69692783
"6143",9.23767678
"6144",11.85958542
"6145",8.676567127
"6146",11.51128803
"6147",7.18486296
"6148",8.1401408
"6149",9.039327295
"6150",10.79177591
"6151",8.151652852
"6152",5.79585359
"6153",7.211584461
"6154",10.71796725
"6155",8.867086909
"6156",8.371612322
"6157",10.57000592
"6158",8.887765521
"6159",9.572009143
"6160",10.71182383
"6161",7.785592368
"6162",7.680362447
"6163",7.332478785
"6164",10.7631735
"6165",7.661979574
"6166",10.11775796
"6167",12.71173602
"6168",8.799975415
"6169",9.887579277
"6170",9.552598804
"6171",8.515973994
"6172",8.224497419
"6173",6.221678442
"6174",9.216189077
"6175",7.098181391
"6176",8.512240603
"6177",7.162640396
"6178",7.577783608
"6179",10.18691905
"6180",10.36049766
"6181",8.0917352
"6182",11.21654821
"6183",7.652033682
"6184",5.496810978
"6185",5.591102726
"6186",12.0528992
"6187",11.05835066
"6188",12.03401208
"6189",10.31540932
"6190",10.30485124
"6191",8.724807372
"6192",8.422924228
"6193",10.09566267
"6194",7.433741775
"6195",5.769251744
"6196",7.852670249
"6197",14.31770792
"6198",7.516754289
"6199",13.25853179
"6200",10.64742469
"6201",11.86550011
"6202",10.9398706
"6203",7.922429948
"6204",7.987481613
"6205",7.54976568
"6206",9.050658008
"6207",6.210226965
"6208",9.179101005
"6209",10.19108061
"6210",7.448786747
"6211",8.679055752
"6212",11.26224663
"6213",9.608329781
"6214",10.62590365
"6215",11.0028249
"6216",13.51479718
"6217",7.105363526
"6218",6.855985447
"6219",8.628506565
"6220",9.650076134
"6221",11.89383505
"6222",8.829709961
"6223",8.608076996
"6224",7.539793339
"6225",9.635537515
"6226",7.612160517
"6227",10.81991919
"6228",9.131096431
"6229",7.217613829
"6230",10.53592289
"6231",4.939663199
"6232",7.916374283
"6233",11.47055788
"6234",8.539538549
"6235",10.61299801
"6236",10.16224803
"6237",8.775805113
"6238",6.640629035
"6239",8.668226657
"6240",7.090419072
"6241",7.404994431
"6242",11.48393087
"6243",10.37216838
"6244",9.615298075
"6245",6.696292365
"6246",8.359956361
"6247",9.419895769
"6248",7.585942789
"6249",8.812297831
"6250",7.19179917
"6251",9.095545157
"6252",10.31077579
"6253",7.049172927
"6254",7.824923305
"6255",7.724085473
"6256",9.853087841
"6257",7.901996146
"6258",4.912000957
"6259",10.65951753
"6260",15.78083926
"6261",7.944143512
"6262",8.887649339
"6263",10.46718892
"6264",10.0103738
"6265",7.291477823
"6266",11.69482026
"6267",9.854160412
"6268",8.272458921
"6269",8.723493442
"6270",9.087350932
"6271",6.304314804
"6272",8.364575197
"6273",11.36097878
"6274",11.47686709
"6275",10.1131265
"6276",11.3014689
"6277",7.683367234
"6278",9.57086535
"6279",7.898449277
"6280",6.755877177
"6281",9.844793339
"6282",8.05424546
"6283",11.97703195
"6284",8.237666788
"6285",8.264422448
"6286",8.871333343
"6287",11.5753995
"6288",7.494197572
"6289",8.118886259
"6290",13.81011028
"6291",12.65531586
"6292",9.741639237
"6293",8.182997445
"6294",10.36563866
"6295",8.27284235
"6296",10.36579851
"6297",12.94297269
"6298",8.703985326
"6299",9.879150173
"6300",10.49947238
"6301",5.950101994
"6302",8.30855076
"6303",12.26283654
"6304",10.48989583
"6305",10.76181973
"6306",11.55171748
"6307",12.13567658
"6308",11.15510772
"6309",11.0137092
"6310",8.151436943
"6311",6.81915257
"6312",5.551609898
"6313",11.47420691
"6314",10.19549895
"6315",10.11523487
"6316",12.72081975
"6317",12.08054271
"6318",6.177098514
"6319",10.36049198
"6320",11.00184137
"6321",7.759105342
"6322",9.311108634
"6323",9.204229284
"6324",10.53761869
"6325",9.577438269
"6326",9.398916516
"6327",8.662652499
"6328",9.932881225
"6329",13.07321633
"6330",6.648417613
"6331",9.678191845
"6332",9.88202996
"6333",9.804847945
"6334",11.66613798
"6335",7.878601694
"6336",9.970939908
"6337",10.45127645
"6338",10.48183022
"6339",10.09396648
"6340",10.25243209
"6341",7.877638052
"6342",10.6094742
"6343",8.615904825
"6344",12.98330832
"6345",6.509483662
"6346",12.36106649
"6347",9.769933435
"6348",7.379547634
"6349",7.081877338
"6350",9.507153384
"6351",8.31099673
"6352",13.98564314
"6353",8.625887978
"6354",10.63069237
"6355",6.321609632
"6356",7.672642665
"6357",7.239921698
"6358",9.277545919
"6359",8.774078083
"6360",6.856178963
"6361",7.631552183
"6362",10.26812227
"6363",10.54518477
"6364",9.083627283
"6365",8.673857453
"6366",10.74576271
"6367",11.2835231
"6368",9.521027747
"6369",8.362396245
